LST_DATE,source_file,RH_DAILY_MAX,RH_DAILY_MIN,RH_DAILY_AVG
57139-09-09,CRND0103-2015-MO_Joplin_24_N.txt,95,45.2,70.3
57139-09-10,CRND0103-2015-MO_Joplin_24_N.txt,98.3,38.1,70
57139-09-11,CRND0103-2015-MO_Joplin_24_N.txt,98.5,44.7,72
57139-09-12,CRND0103-2015-MO_Joplin_24_N.txt,93.6,50.3,67.3
57139-09-13,CRND0103-2015-MO_Joplin_24_N.txt,96.4,54.3,80.9
57139-09-14,CRND0103-2015-MO_Joplin_24_N.txt,96.8,82.9,91.9
57139-09-15,CRND0103-2015-MO_Joplin_24_N.txt,98.8,49.4,81.8
57139-09-16,CRND0103-2015-MO_Joplin_24_N.txt,95.5,23.4,67.3
57139-09-17,CRND0103-2015-MO_Joplin_24_N.txt,95.2,22.3,64.2
57139-09-18,CRND0103-2015-MO_Joplin_24_N.txt,95.7,57.9,78.7
57139-09-19,CRND0103-2015-MO_Joplin_24_N.txt,87.9,50.4,72.2
57139-09-20,CRND0103-2015-MO_Joplin_24_N.txt,98.3,40,80.4
57139-09-21,CRND0103-2015-MO_Joplin_24_N.txt,93,34.1,65.1
57139-09-22,CRND0103-2015-MO_Joplin_24_N.txt,92.4,29.4,62.7
57139-09-23,CRND0103-2015-MO_Joplin_24_N.txt,79.6,48.6,61.2
57139-09-24,CRND0103-2015-MO_Joplin_24_N.txt,84.4,46.8,69.3
57139-09-25,CRND0103-2015-MO_Joplin_24_N.txt,97.1,24.9,59.1
57139-09-26,CRND0103-2015-MO_Joplin_24_N.txt,97.4,34,66.1
57139-12-05,CRND0103-2015-MO_Joplin_24_N.txt,94,63.2,76.7
57139-12-06,CRND0103-2015-MO_Joplin_24_N.txt,94.8,56.8,82.1
57139-12-07,CRND0103-2015-MO_Joplin_24_N.txt,94.8,43.4,68.8
57139-12-08,CRND0103-2015-MO_Joplin_24_N.txt,95.9,23.4,56.7
57139-12-09,CRND0103-2015-MO_Joplin_24_N.txt,95.8,49.4,72.6
57139-12-10,CRND0103-2015-MO_Joplin_24_N.txt,96.9,75,88.2
57139-12-11,CRND0103-2015-MO_Joplin_24_N.txt,90.1,61.4,76.4
57139-12-12,CRND0103-2015-MO_Joplin_24_N.txt,89.5,58.4,74.2
57139-12-13,CRND0103-2015-MO_Joplin_24_N.txt,91.8,49.9,70.7
57139-12-14,CRND0103-2015-MO_Joplin_24_N.txt,92.2,28.6,62.9
57139-12-15,CRND0103-2015-MO_Joplin_24_N.txt,90.1,36,60
57139-12-16,CRND0103-2015-MO_Joplin_24_N.txt,92.5,48.8,67.5
57139-12-17,CRND0103-2015-MO_Joplin_24_N.txt,94.7,48.2,73.8
57139-12-18,CRND0103-2015-MO_Joplin_24_N.txt,83.4,28.9,56.7
57139-12-19,CRND0103-2015-MO_Joplin_24_N.txt,NA,NA,NA
57139-12-20,CRND0103-2015-MO_Joplin_24_N.txt,97.9,54.6,83.1
57139-12-21,CRND0103-2015-MO_Joplin_24_N.txt,93,59.8,80.9
57139-12-22,CRND0103-2015-MO_Joplin_24_N.txt,94.6,73.9,88.3
57139-12-23,CRND0103-2015-MO_Joplin_24_N.txt,96.7,53.8,78.8
57139-12-24,CRND0103-2015-MO_Joplin_24_N.txt,81.7,28.5,56.7
57139-12-25,CRND0103-2015-MO_Joplin_24_N.txt,89.1,33.7,65.1
57139-12-26,CRND0103-2015-MO_Joplin_24_N.txt,93.5,33.6,61.3
57139-12-27,CRND0103-2015-MO_Joplin_24_N.txt,81.2,39.8,52.1
57139-12-28,CRND0103-2015-MO_Joplin_24_N.txt,87.9,53.7,72.2
57139-12-29,CRND0103-2015-MO_Joplin_24_N.txt,91.8,48.2,73.3
57139-12-30,CRND0103-2015-MO_Joplin_24_N.txt,93.5,68.8,82.2
57139-12-31,CRND0103-2015-MO_Joplin_24_N.txt,81.3,32.6,57.2
57140-01-01,CRND0103-2015-MO_Joplin_24_N.txt,87.9,34.5,62.1
57140-01-02,CRND0103-2015-MO_Joplin_24_N.txt,90.4,30.5,54.6
57140-01-03,CRND0103-2015-MO_Joplin_24_N.txt,86,24.9,53.8
57140-03-14,CRND0103-2015-MO_Joplin_24_N.txt,86.3,29,54.2
57140-03-15,CRND0103-2015-MO_Joplin_24_N.txt,81.7,42.8,61.4
57140-03-16,CRND0103-2015-MO_Joplin_24_N.txt,86.1,46.1,64.2
57140-03-17,CRND0103-2015-MO_Joplin_24_N.txt,86.4,51,69
57140-03-18,CRND0103-2015-MO_Joplin_24_N.txt,87.3,49.4,67.7
57140-03-19,CRND0103-2015-MO_Joplin_24_N.txt,92.8,44.4,66.3
57140-03-20,CRND0103-2015-MO_Joplin_24_N.txt,84.6,51.8,70.7
57140-03-21,CRND0103-2015-MO_Joplin_24_N.txt,95.8,60.4,83.7
57140-03-22,CRND0103-2015-MO_Joplin_24_N.txt,95.5,68.7,84.2
57140-03-23,CRND0103-2015-MO_Joplin_24_N.txt,95.6,67.7,81.8
57140-03-24,CRND0103-2015-MO_Joplin_24_N.txt,87.2,46,65.2
57140-03-25,CRND0103-2015-MO_Joplin_24_N.txt,91.2,37,62.3
57140-03-26,CRND0103-2015-MO_Joplin_24_N.txt,93.8,52.1,72
57140-03-27,CRND0103-2015-MO_Joplin_24_N.txt,95,68.2,85.7
57140-03-28,CRND0103-2015-MO_Joplin_24_N.txt,95.2,66.6,83.9
57140-03-29,CRND0103-2015-MO_Joplin_24_N.txt,93.6,60.4,78.8
57140-03-30,CRND0103-2015-MO_Joplin_24_N.txt,93.6,58.6,80.3
57140-03-31,CRND0103-2015-MO_Joplin_24_N.txt,97.2,59.7,80
57140-04-01,CRND0103-2015-MO_Joplin_24_N.txt,88.4,57.7,73.1
57140-04-02,CRND0103-2015-MO_Joplin_24_N.txt,96.1,83.9,91
57140-04-03,CRND0103-2015-MO_Joplin_24_N.txt,93.8,48.9,76.7
57140-04-04,CRND0103-2015-MO_Joplin_24_N.txt,95.3,52.3,72.8
57140-04-05,CRND0103-2015-MO_Joplin_24_N.txt,95.4,71.4,87.5
57140-04-06,CRND0103-2015-MO_Joplin_24_N.txt,96.1,86.2,92.6
57140-04-07,CRND0103-2015-MO_Joplin_24_N.txt,96.2,59.5,82.9
57140-04-08,CRND0103-2015-MO_Joplin_24_N.txt,94.8,60.3,81.9
57140-04-09,CRND0103-2015-MO_Joplin_24_N.txt,96.1,53.6,76.6
57140-04-10,CRND0103-2015-MO_Joplin_24_N.txt,96.9,70.7,86.9
57140-04-11,CRND0103-2015-MO_Joplin_24_N.txt,95.6,79.8,92.5
57140-04-12,CRND0103-2015-MO_Joplin_24_N.txt,97.2,82,90.9
57140-04-13,CRND0103-2015-MO_Joplin_24_N.txt,94.1,70,84.6
57140-06-22,CRND0103-2015-MO_Joplin_24_N.txt,94.7,60.8,79.9
57140-06-23,CRND0103-2015-MO_Joplin_24_N.txt,96.4,62,82.3
57140-06-24,CRND0103-2015-MO_Joplin_24_N.txt,96.5,58.8,78.1
57140-06-25,CRND0103-2015-MO_Joplin_24_N.txt,96.2,56,77.5
57140-06-26,CRND0103-2015-MO_Joplin_24_N.txt,96.5,58.9,81.4
57140-06-27,CRND0103-2015-MO_Joplin_24_N.txt,95.4,55.5,78
57140-06-28,CRND0103-2015-MO_Joplin_24_N.txt,94,47.6,69.5
57140-06-29,CRND0103-2015-MO_Joplin_24_N.txt,88.5,40,66.1
57140-06-30,CRND0103-2015-MO_Joplin_24_N.txt,94.1,38.4,68.3
57140-07-01,CRND0103-2015-MO_Joplin_24_N.txt,90.6,47.7,69.1
57140-07-02,CRND0103-2015-MO_Joplin_24_N.txt,86.5,50.9,67.4
57140-07-03,CRND0103-2015-MO_Joplin_24_N.txt,95.1,62.5,82.4
57140-07-04,CRND0103-2015-MO_Joplin_24_N.txt,96,71.2,86.7
57140-07-05,CRND0103-2015-MO_Joplin_24_N.txt,95.3,64,83.1
57140-07-06,CRND0103-2015-MO_Joplin_24_N.txt,94,72.8,87.3
57140-07-07,CRND0103-2015-MO_Joplin_24_N.txt,96.6,70.4,88.3
57140-07-08,CRND0103-2015-MO_Joplin_24_N.txt,95.9,81.8,91.1
57140-07-09,CRND0103-2015-MO_Joplin_24_N.txt,95.6,83.3,92.2
57140-07-10,CRND0103-2015-MO_Joplin_24_N.txt,92.6,61,81.1
57140-07-11,CRND0103-2015-MO_Joplin_24_N.txt,95.6,52,75.9
57140-07-12,CRND0103-2015-MO_Joplin_24_N.txt,93.7,61.2,77.6
57140-07-13,CRND0103-2015-MO_Joplin_24_N.txt,89.8,57,74.5
57140-07-14,CRND0103-2015-MO_Joplin_24_N.txt,93.4,49.2,74.5
57140-07-15,CRND0103-2015-MO_Joplin_24_N.txt,95.3,56,75.9
57140-07-16,CRND0103-2015-MO_Joplin_24_N.txt,89.2,54.4,72.8
57140-07-17,CRND0103-2015-MO_Joplin_24_N.txt,94.7,70.3,84.3
57140-07-18,CRND0103-2015-MO_Joplin_24_N.txt,95.8,53,79
57140-07-19,CRND0103-2015-MO_Joplin_24_N.txt,94.9,51.4,76.3
57140-07-20,CRND0103-2015-MO_Joplin_24_N.txt,96.5,50.3,74.5
57140-07-21,CRND0103-2015-MO_Joplin_24_N.txt,93.1,49.1,75.1
57140-09-30,CRND0103-2015-MO_Joplin_24_N.txt,91.5,68.6,79.2
57140-10-01,CRND0103-2015-MO_Joplin_24_N.txt,96.5,72.8,84.8
57140-10-02,CRND0103-2015-MO_Joplin_24_N.txt,98.8,68.5,88.1
57140-10-03,CRND0103-2015-MO_Joplin_24_N.txt,95.3,52.6,78
57140-10-04,CRND0103-2015-MO_Joplin_24_N.txt,95.4,55.8,78.2
57140-10-05,CRND0103-2015-MO_Joplin_24_N.txt,95.4,66.7,82
57140-10-06,CRND0103-2015-MO_Joplin_24_N.txt,95.9,88.2,93.7
57140-10-07,CRND0103-2015-MO_Joplin_24_N.txt,96,83.1,91
57140-10-08,CRND0103-2015-MO_Joplin_24_N.txt,97.3,82.7,94
57140-10-09,CRND0103-2015-MO_Joplin_24_N.txt,100,57.2,83.1
57140-10-10,CRND0103-2015-MO_Joplin_24_N.txt,91.8,59.4,76.7
57140-10-11,CRND0103-2015-MO_Joplin_24_N.txt,92,55.5,74.4
57140-10-12,CRND0103-2015-MO_Joplin_24_N.txt,91.4,56.4,74.2
57140-10-13,CRND0103-2015-MO_Joplin_24_N.txt,95.9,58.8,81.4
57140-10-14,CRND0103-2015-MO_Joplin_24_N.txt,95.9,56.5,78.9
57140-10-15,CRND0103-2015-MO_Joplin_24_N.txt,92.8,53.7,72.7
57140-10-16,CRND0103-2015-MO_Joplin_24_N.txt,87.4,64.3,75.1
57140-10-17,CRND0103-2015-MO_Joplin_24_N.txt,90,57.6,73.7
57140-10-18,CRND0103-2015-MO_Joplin_24_N.txt,93.4,65.9,80.7
57140-10-19,CRND0103-2015-MO_Joplin_24_N.txt,94.2,54.3,77.3
57140-10-20,CRND0103-2015-MO_Joplin_24_N.txt,95.5,64.2,82
57140-10-21,CRND0103-2015-MO_Joplin_24_N.txt,96.1,67.7,83.2
57140-10-22,CRND0103-2015-MO_Joplin_24_N.txt,96.5,57.1,82
57140-10-23,CRND0103-2015-MO_Joplin_24_N.txt,96.6,53.6,77.6
57140-10-24,CRND0103-2015-MO_Joplin_24_N.txt,94.7,51.6,77
57140-10-25,CRND0103-2015-MO_Joplin_24_N.txt,95.5,48.9,76.6
57140-10-26,CRND0103-2015-MO_Joplin_24_N.txt,96.2,49.9,75.4
57140-10-27,CRND0103-2015-MO_Joplin_24_N.txt,93.4,50.5,73.1
57140-10-28,CRND0103-2015-MO_Joplin_24_N.txt,95.4,48.2,73.7
57140-10-29,CRND0103-2015-MO_Joplin_24_N.txt,91.6,38.9,69.3
57140-10-30,CRND0103-2015-MO_Joplin_24_N.txt,93.3,38.9,68.2
57141-01-08,CRND0103-2015-MO_Joplin_24_N.txt,97,31.4,69.9
57141-01-09,CRND0103-2015-MO_Joplin_24_N.txt,96.3,39.3,69.6
57141-01-10,CRND0103-2015-MO_Joplin_24_N.txt,94.7,37.8,69.5
57141-01-11,CRND0103-2015-MO_Joplin_24_N.txt,96.8,61.2,82.2
57141-01-12,CRND0103-2015-MO_Joplin_24_N.txt,96.7,65.8,87.5
57141-01-13,CRND0103-2015-MO_Joplin_24_N.txt,97.4,56.6,80.3
57141-01-14,CRND0103-2015-MO_Joplin_24_N.txt,95,56.9,78.5
57141-01-15,CRND0103-2015-MO_Joplin_24_N.txt,95.5,47.2,79
57141-01-16,CRND0103-2015-MO_Joplin_24_N.txt,95.1,52.6,79.1
57141-01-17,CRND0103-2015-MO_Joplin_24_N.txt,94.8,64.8,84.4
57141-01-18,CRND0103-2015-MO_Joplin_24_N.txt,94.2,52.2,77.1
57141-01-19,CRND0103-2015-MO_Joplin_24_N.txt,96.6,47.6,76
57141-01-20,CRND0103-2015-MO_Joplin_24_N.txt,97.3,46.8,75.7
57141-01-21,CRND0103-2015-MO_Joplin_24_N.txt,96.5,47.5,75.7
57141-01-22,CRND0103-2015-MO_Joplin_24_N.txt,97.6,45.9,76.1
57141-01-23,CRND0103-2015-MO_Joplin_24_N.txt,97.5,46.5,75.6
57141-01-24,CRND0103-2015-MO_Joplin_24_N.txt,91.6,50.6,74.8
57141-01-25,CRND0103-2015-MO_Joplin_24_N.txt,94.9,65.5,83
57141-01-26,CRND0103-2015-MO_Joplin_24_N.txt,94.9,53.8,80.3
57141-01-27,CRND0103-2015-MO_Joplin_24_N.txt,94.3,42.1,72.8
57141-01-28,CRND0103-2015-MO_Joplin_24_N.txt,95.1,60.9,81.8
57141-01-29,CRND0103-2015-MO_Joplin_24_N.txt,95.8,63.8,83.3
57141-01-30,CRND0103-2015-MO_Joplin_24_N.txt,95.4,52.4,79.9
57141-01-31,CRND0103-2015-MO_Joplin_24_N.txt,95.4,38.2,71.7
57141-02-01,CRND0103-2015-MO_Joplin_24_N.txt,96.9,43.1,75.7
57141-02-02,CRND0103-2015-MO_Joplin_24_N.txt,97.8,41.6,77.1
57141-02-03,CRND0103-2015-MO_Joplin_24_N.txt,95.4,67.1,86.5
57141-02-04,CRND0103-2015-MO_Joplin_24_N.txt,92.8,69.9,83.3
57141-02-05,CRND0103-2015-MO_Joplin_24_N.txt,95.9,67.3,83.9
57141-02-06,CRND0103-2015-MO_Joplin_24_N.txt,97.4,57.4,85.4
57141-02-07,CRND0103-2015-MO_Joplin_24_N.txt,97.1,49.1,76.8
57141-04-18,CRND0103-2015-MO_Joplin_24_N.txt,94.2,47.9,74.3
57141-04-19,CRND0103-2015-MO_Joplin_24_N.txt,92.9,52.2,74.9
57141-04-20,CRND0103-2015-MO_Joplin_24_N.txt,96.8,50.2,77.3
57141-04-21,CRND0103-2015-MO_Joplin_24_N.txt,96.5,50.7,76
57141-04-22,CRND0103-2015-MO_Joplin_24_N.txt,91.5,51.9,74.4
57141-04-23,CRND0103-2015-MO_Joplin_24_N.txt,92.8,50.7,73.5
57141-04-24,CRND0103-2015-MO_Joplin_24_N.txt,94.5,55.8,78.2
57141-04-25,CRND0103-2015-MO_Joplin_24_N.txt,96,85.9,91.9
57141-04-26,CRND0103-2015-MO_Joplin_24_N.txt,96.8,60.9,87.5
57141-04-27,CRND0103-2015-MO_Joplin_24_N.txt,97.2,51.8,81.4
57141-04-28,CRND0103-2015-MO_Joplin_24_N.txt,95.9,44.3,77.1
57141-04-29,CRND0103-2015-MO_Joplin_24_N.txt,96.1,43.8,74.9
57141-04-30,CRND0103-2015-MO_Joplin_24_N.txt,96,44.4,70.3
57141-05-01,CRND0103-2015-MO_Joplin_24_N.txt,80.6,50.1,66.6
57141-05-02,CRND0103-2015-MO_Joplin_24_N.txt,77.5,44.1,62.5
57141-05-03,CRND0103-2015-MO_Joplin_24_N.txt,88.8,55.1,73.7
57141-05-04,CRND0103-2015-MO_Joplin_24_N.txt,91,53.5,72.9
57141-05-05,CRND0103-2015-MO_Joplin_24_N.txt,93.1,55.4,77
57141-05-06,CRND0103-2015-MO_Joplin_24_N.txt,94.3,48.4,78.8
57141-05-07,CRND0103-2015-MO_Joplin_24_N.txt,95.4,65.5,83.5
57141-05-08,CRND0103-2015-MO_Joplin_24_N.txt,97.9,58.5,81.4
57141-05-09,CRND0103-2015-MO_Joplin_24_N.txt,94.1,50.7,76.8
57141-05-10,CRND0103-2015-MO_Joplin_24_N.txt,93.3,39.8,71.4
57141-05-11,CRND0103-2015-MO_Joplin_24_N.txt,95.9,46.8,75
57141-05-12,CRND0103-2015-MO_Joplin_24_N.txt,97.7,42.5,75.8
57141-05-13,CRND0103-2015-MO_Joplin_24_N.txt,95.2,36.2,71.3
57141-05-14,CRND0103-2015-MO_Joplin_24_N.txt,97.9,47.3,81.4
57141-05-15,CRND0103-2015-MO_Joplin_24_N.txt,97.9,42.3,76.6
57141-05-16,CRND0103-2015-MO_Joplin_24_N.txt,100,40.8,77.1
57141-05-17,CRND0103-2015-MO_Joplin_24_N.txt,94.9,45.9,78.8
57141-07-27,CRND0103-2015-MO_Joplin_24_N.txt,92.2,29.5,67.5
57141-07-28,CRND0103-2015-MO_Joplin_24_N.txt,93.6,38.2,71.5
57141-07-29,CRND0103-2015-MO_Joplin_24_N.txt,93.7,44.3,74.5
57141-07-30,CRND0103-2015-MO_Joplin_24_N.txt,94.7,51.2,76.8
57141-07-31,CRND0103-2015-MO_Joplin_24_N.txt,96.2,79.7,88.3
57141-08-01,CRND0103-2015-MO_Joplin_24_N.txt,97.9,56.7,82.6
57141-08-02,CRND0103-2015-MO_Joplin_24_N.txt,98.1,48,81.5
57141-08-03,CRND0103-2015-MO_Joplin_24_N.txt,98.3,39.4,74
57141-08-04,CRND0103-2015-MO_Joplin_24_N.txt,95.5,59.5,84.8
57141-08-05,CRND0103-2015-MO_Joplin_24_N.txt,98.4,37.3,75
57141-08-06,CRND0103-2015-MO_Joplin_24_N.txt,90.6,42.5,67.3
57141-08-07,CRND0103-2015-MO_Joplin_24_N.txt,93.4,16.9,50.2
57141-08-08,CRND0103-2015-MO_Joplin_24_N.txt,82.3,20.8,52.3
57141-08-09,CRND0103-2015-MO_Joplin_24_N.txt,90.8,20.9,55.9
57141-08-10,CRND0103-2015-MO_Joplin_24_N.txt,86.8,23.6,58
57141-08-11,CRND0103-2015-MO_Joplin_24_N.txt,79.1,21.3,49.2
57141-08-12,CRND0103-2015-MO_Joplin_24_N.txt,81,30,54.8
57141-08-13,CRND0103-2015-MO_Joplin_24_N.txt,72.8,21.8,48.8
57141-08-14,CRND0103-2015-MO_Joplin_24_N.txt,61,21.7,40.6
57141-08-15,CRND0103-2015-MO_Joplin_24_N.txt,66,25,42.1
57141-08-16,CRND0103-2015-MO_Joplin_24_N.txt,94,43.6,69.4
57141-08-17,CRND0103-2015-MO_Joplin_24_N.txt,97.8,30.9,71.3
57141-08-18,CRND0103-2015-MO_Joplin_24_N.txt,96,79.5,92
57141-08-19,CRND0103-2015-MO_Joplin_24_N.txt,93.8,60,78.5
57141-08-20,CRND0103-2015-MO_Joplin_24_N.txt,94.3,32.2,69.5
57141-08-21,CRND0103-2015-MO_Joplin_24_N.txt,92.8,31.4,66.2
57141-08-22,CRND0103-2015-MO_Joplin_24_N.txt,98,68.1,93.8
57141-08-23,CRND0103-2015-MO_Joplin_24_N.txt,98.1,34,76.3
57141-08-24,CRND0103-2015-MO_Joplin_24_N.txt,92,30.1,59.1
57141-08-25,CRND0103-2015-MO_Joplin_24_N.txt,92.8,55.5,84.5
57141-08-26,CRND0103-2015-MO_Joplin_24_N.txt,98.5,73.1,91.6
57141-11-04,CRND0103-2015-MO_Joplin_24_N.txt,100,39.9,83.6
57141-11-05,CRND0103-2015-MO_Joplin_24_N.txt,100,57.6,87.8
57141-11-06,CRND0103-2015-MO_Joplin_24_N.txt,100,61.5,87.6
57141-11-07,CRND0103-2015-MO_Joplin_24_N.txt,94.6,51.4,75.8
57141-11-08,CRND0103-2015-MO_Joplin_24_N.txt,94.8,74.3,85.9
57141-11-09,CRND0103-2015-MO_Joplin_24_N.txt,97.9,35.5,70.1
57141-11-10,CRND0103-2015-MO_Joplin_24_N.txt,90.4,36.2,67.9
57141-11-11,CRND0103-2015-MO_Joplin_24_N.txt,87.3,28.4,61.5
57141-11-12,CRND0103-2015-MO_Joplin_24_N.txt,93.4,28.4,65.1
57141-11-13,CRND0103-2015-MO_Joplin_24_N.txt,82.3,40.3,62.1
57141-11-14,CRND0103-2015-MO_Joplin_24_N.txt,80.3,14.1,60
57141-11-15,CRND0103-2015-MO_Joplin_24_N.txt,81.9,24.3,51.1
57141-11-16,CRND0103-2015-MO_Joplin_24_N.txt,86.2,25.4,55
57141-11-17,CRND0103-2015-MO_Joplin_24_N.txt,77.5,23.1,53.3
57141-11-18,CRND0103-2015-MO_Joplin_24_N.txt,92.3,52.5,66.1
57141-11-19,CRND0103-2015-MO_Joplin_24_N.txt,95.5,83.1,91.8
57141-11-20,CRND0103-2015-MO_Joplin_24_N.txt,97,80.7,92.2
57141-11-21,CRND0103-2015-MO_Joplin_24_N.txt,85.6,42.4,67
57141-11-22,CRND0103-2015-MO_Joplin_24_N.txt,82.3,20.5,53.8
57141-11-23,CRND0103-2015-MO_Joplin_24_N.txt,83.9,38.4,54.9
57141-11-24,CRND0103-2015-MO_Joplin_24_N.txt,95.3,38.6,74.5
57141-11-25,CRND0103-2015-MO_Joplin_24_N.txt,94,38.4,70.6
57141-11-26,CRND0103-2015-MO_Joplin_24_N.txt,88.7,30,63
57141-11-27,CRND0103-2015-MO_Joplin_24_N.txt,79.9,24.3,48.3
57141-11-28,CRND0103-2015-MO_Joplin_24_N.txt,73.7,41.3,62.6
57141-11-29,CRND0103-2015-MO_Joplin_24_N.txt,95.8,66.2,80.9
57141-11-30,CRND0103-2015-MO_Joplin_24_N.txt,96.1,93.2,94.6
57141-12-01,CRND0103-2015-MO_Joplin_24_N.txt,96,92.4,94.8
57141-12-02,CRND0103-2015-MO_Joplin_24_N.txt,NA,NA,NA
57141-12-03,CRND0103-2015-MO_Joplin_24_N.txt,NA,NA,NA
57142-02-12,CRND0103-2015-MO_Joplin_24_N.txt,NA,NA,NA
57142-02-13,CRND0103-2015-MO_Joplin_24_N.txt,92,55.4,77.8
57142-02-14,CRND0103-2015-MO_Joplin_24_N.txt,97.3,45.8,79.6
57142-02-15,CRND0103-2015-MO_Joplin_24_N.txt,97.2,39,74.5
57142-02-16,CRND0103-2015-MO_Joplin_24_N.txt,85.2,32.4,64.6
57142-02-17,CRND0103-2015-MO_Joplin_24_N.txt,96.4,49.5,71.8
57142-02-18,CRND0103-2015-MO_Joplin_24_N.txt,98.5,37.9,74.2
57142-02-19,CRND0103-2015-MO_Joplin_24_N.txt,86.1,37.4,64
57142-02-20,CRND0103-2015-MO_Joplin_24_N.txt,90.6,38.8,69.6
57142-02-21,CRND0103-2015-MO_Joplin_24_N.txt,95.3,38.4,64.7
57142-02-22,CRND0103-2015-MO_Joplin_24_N.txt,98.5,42.5,79.1
57142-02-23,CRND0103-2015-MO_Joplin_24_N.txt,95.3,66.2,81.2
57142-02-24,CRND0103-2015-MO_Joplin_24_N.txt,95.6,89,92.9
57142-02-25,CRND0103-2015-MO_Joplin_24_N.txt,98.7,72.5,86.8
57142-02-26,CRND0103-2015-MO_Joplin_24_N.txt,98.8,47.6,78.9
57142-02-27,CRND0103-2015-MO_Joplin_24_N.txt,88.8,42,63.5
57142-02-28,CRND0103-2015-MO_Joplin_24_N.txt,91,56,74.1
57142-03-01,CRND0103-2015-MO_Joplin_24_N.txt,92,44.1,71.6
57142-03-02,CRND0103-2015-MO_Joplin_24_N.txt,91.8,35,63.4
57142-03-03,CRND0103-2015-MO_Joplin_24_N.txt,84.4,49.4,63.8
57142-03-04,CRND0103-2015-MO_Joplin_24_N.txt,97.2,67.8,83.4
57142-03-05,CRND0103-2015-MO_Joplin_24_N.txt,98.7,31.3,68.4
57142-03-06,CRND0103-2015-MO_Joplin_24_N.txt,95.9,36.4,66.4
57142-03-07,CRND0103-2015-MO_Joplin_24_N.txt,95.1,38.4,71.7
57142-03-08,CRND0103-2015-MO_Joplin_24_N.txt,97.2,29.2,64
57142-03-09,CRND0103-2015-MO_Joplin_24_N.txt,97.2,45.6,86.3
57142-03-10,CRND0103-2015-MO_Joplin_24_N.txt,95.5,92.1,93.8
57142-03-11,CRND0103-2015-MO_Joplin_24_N.txt,96.7,85.1,92.2
57142-03-12,CRND0103-2015-MO_Joplin_24_N.txt,NA,NA,NA
57142-03-13,CRND0103-2015-MO_Joplin_24_N.txt,NA,NA,NA
57142-03-14,CRND0103-2015-MO_Joplin_24_N.txt,97.1,55.4,81.9
57139-02-08,CRND0103-2015-MO_Salem_10_W.txt,87.3,56.9,69.9
57139-02-09,CRND0103-2015-MO_Salem_10_W.txt,95.7,83,92.1
57139-02-10,CRND0103-2015-MO_Salem_10_W.txt,95.9,88.4,93.9
57139-02-11,CRND0103-2015-MO_Salem_10_W.txt,92.5,58.5,77.4
57139-02-12,CRND0103-2015-MO_Salem_10_W.txt,90.5,31.1,56.8
57139-02-13,CRND0103-2015-MO_Salem_10_W.txt,68.5,50.1,60
57139-02-14,CRND0103-2015-MO_Salem_10_W.txt,75.1,34.5,54.4
57139-02-15,CRND0103-2015-MO_Salem_10_W.txt,80.5,27.1,51.5
57139-02-16,CRND0103-2015-MO_Salem_10_W.txt,81.4,30.4,50.9
57139-02-17,CRND0103-2015-MO_Salem_10_W.txt,83.2,23.4,51.2
57139-02-18,CRND0103-2015-MO_Salem_10_W.txt,95.7,37.8,76.5
57139-02-19,CRND0103-2015-MO_Salem_10_W.txt,96.9,58.9,82
57139-02-20,CRND0103-2015-MO_Salem_10_W.txt,86.2,43.5,66.3
57139-02-21,CRND0103-2015-MO_Salem_10_W.txt,89.1,39.9,67
57139-02-22,CRND0103-2015-MO_Salem_10_W.txt,94.4,39.4,71.1
57139-02-23,CRND0103-2015-MO_Salem_10_W.txt,90.7,31.5,62.2
57139-02-24,CRND0103-2015-MO_Salem_10_W.txt,73.5,33.5,53.1
57139-02-25,CRND0103-2015-MO_Salem_10_W.txt,73.9,18.2,44.1
57139-02-26,CRND0103-2015-MO_Salem_10_W.txt,84.2,17.4,54
57139-02-27,CRND0103-2015-MO_Salem_10_W.txt,79.8,42.4,58.3
57139-02-28,CRND0103-2015-MO_Salem_10_W.txt,91.5,31,64.9
57139-03-01,CRND0103-2015-MO_Salem_10_W.txt,89.6,55,75.5
57139-03-02,CRND0103-2015-MO_Salem_10_W.txt,94.4,46.2,77.1
57139-03-03,CRND0103-2015-MO_Salem_10_W.txt,89.5,33.2,54.2
57139-03-04,CRND0103-2015-MO_Salem_10_W.txt,92,48.7,76.7
57139-03-05,CRND0103-2015-MO_Salem_10_W.txt,90.4,41.4,70
57139-03-06,CRND0103-2015-MO_Salem_10_W.txt,86.6,37,66.3
57139-03-07,CRND0103-2015-MO_Salem_10_W.txt,83.2,40.6,64.2
57139-03-08,CRND0103-2015-MO_Salem_10_W.txt,76.5,59.2,64.2
57139-03-09,CRND0103-2015-MO_Salem_10_W.txt,84.2,28.4,60.7
57139-03-10,CRND0103-2015-MO_Salem_10_W.txt,75.1,42,54.8
57139-05-19,CRND0103-2015-MO_Salem_10_W.txt,95.4,73.3,88.3
57139-05-20,CRND0103-2015-MO_Salem_10_W.txt,88.3,57.3,75.2
57139-05-21,CRND0103-2015-MO_Salem_10_W.txt,87.5,32.5,58.7
57139-05-22,CRND0103-2015-MO_Salem_10_W.txt,88.1,44.9,69.4
57139-05-23,CRND0103-2015-MO_Salem_10_W.txt,84.2,28.9,59.4
57139-05-24,CRND0103-2015-MO_Salem_10_W.txt,70.4,37.7,52.7
