DATE,source_file,LONGITUDE,LATITUDE,T_DAILY_MAX,T_DAILY_MIN,T_DAILY_MEAN
2015-07-15,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,34.1,21.9,28
2015-07-16,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,32.8,21.2,27
2015-07-17,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,33.1,22.4,27.8
2015-07-18,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,34.7,22.7,28.7
2015-07-19,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,35.1,23.2,29.2
2015-07-20,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,34.6,22.1,28.3
2015-07-21,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,34.9,23.2,29.1
2015-07-22,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,34,22.2,28.1
2015-07-23,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,33.5,23.1,28.3
2015-07-24,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,32.4,22.6,27.5
2015-07-25,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,33.6,21.9,27.7
2015-07-26,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,34.4,22.1,28.2
2015-07-27,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,34.7,22.6,28.6
2015-07-28,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,35.9,23.4,29.6
2015-07-29,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,35.5,23.8,29.6
2015-07-30,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,36.2,23.1,29.7
2015-07-31,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,34.6,23.2,28.9
2015-08-01,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,34.6,21.8,28.2
2015-08-02,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,35.2,21.9,28.6
2015-08-03,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,36.5,20.8,28.7
2015-08-04,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,37.8,22.4,30.1
2015-08-05,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,33.9,22.1,28
2015-08-06,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,33.5,23.1,28.3
2015-08-07,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,34.5,23.8,29.1
2015-08-08,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,36.6,22.3,29.4
2015-08-09,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,35.9,21.8,28.8
2015-08-10,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,36.1,22.7,29.4
2015-08-11,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,35.2,22.5,28.8
2015-08-12,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,33.6,22.1,27.9
2015-08-13,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,32.4,19.8,26.1
2015-08-14,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,34.9,19.8,27.3
2015-08-15,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,33.2,21.6,27.4
2015-08-16,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,33,20.9,26.9
2015-08-17,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,30,21.5,25.7
2015-08-18,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,33.7,21.5,27.6
2015-08-19,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,31.7,21.7,26.7
2015-08-20,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,30.4,22.4,26.4
2015-08-21,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,31.7,21.6,26.6
2015-08-22,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,33.2,21.7,27.4
2015-08-23,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,32.2,22.7,27.4
2015-08-24,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,33,21.7,27.4
2015-08-25,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,29.1,18.2,23.6
2015-08-26,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,28,15.1,21.5
2015-08-27,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,31.3,16.8,24.1
2015-08-28,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,32.9,19.9,26.4
2015-08-29,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,30.1,20.1,25.1
2015-08-30,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,29.3,19.7,24.5
2015-08-31,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,30.9,19.3,25.1
2015-09-01,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,32.6,20.5,26.5
2015-09-02,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,33.2,22.1,27.6
2015-09-03,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,32.8,22.1,27.5
2015-09-04,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,33.4,21.6,27.5
2015-09-05,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,34.5,21.5,28
2015-09-06,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,31.5,20.2,25.9
2015-09-07,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,32.1,20,26
2015-09-08,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,30.4,21,25.7
2015-09-09,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,33,21.7,27.3
2015-09-10,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,31.9,20.7,26.3
2015-09-11,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,28.2,20.7,24.5
2015-09-12,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,27.2,15.3,21.2
2015-09-13,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,25.2,11.4,18.3
2015-09-14,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,28,12.4,20.2
2015-09-15,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,28.9,15.6,22.2
2015-09-16,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,30.9,17,23.9
2015-09-17,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,30.6,16.8,23.7
2015-09-18,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,30.8,17.6,24.2
2015-09-19,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,32.1,19.1,25.6
2015-09-20,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,33.7,20.4,27.1
2015-09-21,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,25,18,21.5
2015-09-22,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,27.6,17,22.3
2015-09-23,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,28.8,18.6,23.7
2015-09-24,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,27.8,17.5,22.6
2015-09-25,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,26.8,16.5,21.6
2015-09-26,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,24.4,15.7,20
2015-09-27,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,25.3,19,22.2
2015-09-28,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,22.5,19.9,21.2
2015-09-29,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,27.5,21.2,24.3
2015-09-30,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,28.6,19.5,24
2015-10-01,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,20.2,16.9,18.5
2015-10-02,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,19.5,14.9,17.2
2015-10-03,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,17,12.8,14.9
2015-10-04,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,21.2,11.9,16.5
2015-10-05,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,22,17.4,19.7
2015-10-06,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,26.4,16,21.2
2015-10-07,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,28,17.2,22.6
2015-10-08,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,28.1,16,22.1
2015-10-09,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,27.5,17.3,22.4
2015-10-10,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,23.2,14.7,19
2015-10-11,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,24.6,12.6,18.6
2015-10-12,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,25.2,14.6,19.9
2015-10-13,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,27,15.9,21.4
2015-10-14,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,25.8,12.7,19.2
2015-10-15,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,28.6,14.4,21.5
2015-10-16,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,28,14.3,21.2
2015-10-17,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,21.5,8.9,15.2
2015-10-18,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,20,6,13
2015-10-19,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,20.5,6.3,13.4
2015-10-20,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,24.1,8.4,16.3
2015-10-21,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,25.4,12.5,18.9
2015-10-22,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,27.3,14.6,20.9
2015-10-23,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,28.2,15.7,21.9
2015-10-24,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,26.6,15.6,21.1
2015-10-25,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,26,17.7,21.8
2015-10-26,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,20.7,18.4,19.5
2015-10-27,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,19.7,16.1,17.9
2015-10-28,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,24.6,17.4,21
2015-10-29,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,26.1,15,20.6
2015-10-30,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,23.5,12.7,18.1
2015-10-31,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,25.1,13.2,19.1
2015-11-01,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,21.8,17.9,19.9
2015-11-02,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,26.4,18.6,22.5
2015-11-03,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,25.7,16.8,21.2
2015-11-04,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,25.6,17,21.3
2015-11-05,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,27.3,20.2,23.7
2015-11-06,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,28.1,21.6,24.8
2015-11-07,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,24.2,17.6,20.9
2015-11-08,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,17.6,10.9,14.3
2015-11-09,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,12.6,10.5,11.6
2015-11-10,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,13.7,10.1,11.9
2015-11-11,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,19,10.7,14.8
2015-11-12,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,19.1,10.4,14.7
2015-11-13,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,17.9,7.3,12.6
2015-11-14,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,16.9,4.4,10.6
2015-11-15,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,20,4.6,12.3
2015-11-16,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,23.5,9.2,16.4
2015-11-17,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,23.5,15.1,19.3
2015-11-18,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,22.5,16.2,19.3
2015-11-19,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,21.4,10.8,16.1
2015-11-20,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,21.7,9.2,15.4
2015-11-21,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,21.2,10.4,15.8
2015-11-22,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,11,1.8,6.4
2015-11-23,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,13.3,-0.3,6.5
2015-11-24,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,15.9,3.1,9.5
2015-11-25,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,20.1,5.9,13
2015-11-26,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,22.2,9.4,15.8
2015-11-27,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,24,12.6,18.3
2015-11-28,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,23.3,12.5,17.9
2015-11-29,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,23.1,13.2,18.2
2015-11-30,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,23.9,15.1,19.5
2015-12-01,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,22.7,14.7,18.7
2015-12-02,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,19.3,7.6,13.4
2015-12-03,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,8,3.3,5.7
2015-12-04,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,14.6,1.1,7.8
2015-12-05,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,17.9,3.3,10.6
2015-12-06,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,19.2,7.2,13.2
2015-12-07,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,20.1,8.7,14.4
2015-12-08,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,18.3,7.4,12.8
2015-12-09,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,20.4,6.4,13.4
2015-12-10,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,22.3,11.9,17.1
2015-12-11,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,24.6,15.2,19.9
2015-12-12,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,23,12,17.5
2015-12-13,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,23.8,13.4,18.6
2015-12-14,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,20,11.7,15.9
2015-12-15,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,21,8.6,14.8
2015-12-16,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,15.7,8.3,12
2015-12-17,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,19.5,7.1,13.3
2015-12-18,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,10.9,1.1,6
2015-12-19,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,12.6,-1.2,5.7
2015-12-20,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,15,2.4,8.7
2015-12-21,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,17,7.8,12.4
2015-12-22,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,19.1,16.6,17.9
2015-12-23,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,22.5,16.4,19.5
2015-12-24,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,23.2,18.8,21
2015-12-25,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,25.6,19.5,22.5
2015-12-26,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,26,18.8,22.4
2015-12-27,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,24.3,17.1,20.7
2015-12-28,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,21.8,15.6,18.7
2015-12-29,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,20.4,11.6,16
2015-12-30,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,20.7,13.9,17.3
2015-12-31,CRND0103-2015-AL_Highland_Home_2_S.txt,-86.31,31.92,15,9.2,12.1
2015-01-01,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,6.4,0,3.2
2015-01-02,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,8.7,4.2,6.4
2015-01-03,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,17.6,8.6,13.1
2015-01-04,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,17.3,0,8.6
2015-01-05,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,2.7,-4.1,-0.7
2015-01-06,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,8.6,-4.8,1.9
2015-01-07,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,-0.5,-12.1,-6.3
2015-01-08,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,-0.8,-14.2,-7.5
2015-01-09,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,3.2,-7.2,-2
2015-01-10,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,3.6,-8.3,-2.4
2015-01-11,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,8.4,-1.5,3.4
2015-01-12,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,9.9,3.2,6.5
2015-01-13,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,3.2,-0.4,1.4
2015-01-14,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,3.5,-2.9,0.3
2015-01-15,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,1.7,-3.6,-1
2015-01-16,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,11,-5.1,2.9
2015-01-17,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,15.1,-3.9,5.6
2015-01-18,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,15,0.8,7.9
2015-01-19,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,18.7,-0.1,9.3
2015-01-20,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,16.1,2,9
2015-01-21,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,14.7,-1.2,6.7
2015-01-22,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,7.5,-0.6,3.5
2015-01-23,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,4.9,0.8,2.9
2015-01-24,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,9.8,-0.9,4.4
2015-01-25,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,14.1,-1.8,6.1
2015-01-26,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,7.4,1.3,4.3
2015-01-27,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,11.8,-1.5,5.1
2015-01-28,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,11.5,-3,4.3
2015-01-29,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,17.7,2.5,10.1
2015-01-30,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,9,-1,4
2015-01-31,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,9.7,-2.6,3.5
2015-02-01,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,14.1,5.7,9.9
2015-02-02,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,5.7,-3.6,1
2015-02-03,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,7.3,-6.3,0.5
2015-02-04,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,10.5,-3.8,3.3
2015-02-05,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,7.2,-3.2,2
2015-02-06,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,11.3,-8.2,1.6
2015-02-07,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,18.7,-2.6,8
2015-02-08,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,18.8,9.4,14.1
2015-02-09,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,15,2.4,8.7
2015-02-10,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,9.8,0.8,5.3
2015-02-11,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,14.3,-3.8,5.2
2015-02-12,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,6.1,-4.2,0.9
2015-02-13,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,4.2,-6.6,-1.2
2015-02-14,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,15.7,-5.6,5
2015-02-15,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,-0.3,-8.5,-4.4
2015-02-16,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,0.5,-5.7,-2.6
2015-02-17,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,-1.2,-7.8,-4.5
2015-02-18,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,0.2,-7.5,-3.7
2015-02-19,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,-3.7,-12.6,-8.2
2015-02-20,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,0.9,-6.7,-2.9
2015-02-21,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,14.1,0.9,7.5
2015-02-22,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,5.3,0.2,2.7
2015-02-23,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,2.4,-3.4,-0.5
2015-02-24,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,2.6,-3.6,-0.5
2015-02-25,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,2.3,-5.9,-1.8
2015-02-26,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,6.8,-5,0.9
2015-02-27,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,3.4,-5.7,-1.2
2015-02-28,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,11.4,-2.2,4.6
2015-03-01,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,11.3,7.3,9.3
2015-03-02,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,10.4,2.9,6.6
2015-03-03,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,19.1,6.3,12.7
2015-03-04,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,22.6,0.6,11.6
2015-03-05,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,0.6,-6.6,-3
2015-03-06,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,4.8,-9.6,-2.4
2015-03-07,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,15.4,-5.5,5
2015-03-08,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,18.7,-3.1,7.8
2015-03-09,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,12.6,6.6,9.6
2015-03-10,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,19.6,11.2,15.4
2015-03-11,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,16.3,12.2,14.2
2015-03-12,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,19,11.2,15.1
2015-03-13,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,16.3,12.1,14.2
2015-03-14,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,18.9,11.1,15
2015-03-15,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,22.4,6.9,14.6
2015-03-16,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,25.1,4.5,14.8
2015-03-17,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,26.2,11.2,18.7
2015-03-18,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,19.5,9.9,14.7
2015-03-19,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,18.1,7.8,12.9
2015-03-20,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,14.9,11.5,13.2
2015-03-21,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,15,9.7,12.3
2015-03-22,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,14.4,10.3,12.3
2015-03-23,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,21.8,9.8,15.8
2015-03-24,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,23.4,7.1,15.2
2015-03-25,CRND0103-2015-AL_Muscle_Shoals_2_N.txt,-87.64,34.77,23.3,11.7,17.5
